generation,startTime,endTime,org.kevoree.modeling.optimization.executionmodel.Max_CloudRedondencyFitness_CloudRedondencyFitness,org.kevoree.modeling.optimization.executionmodel.Min_CloudRedondencyFitness_CloudRedondencyFitness,org.kevoree.modeling.optimization.executionmodel.ParetoMean_pareto,
42,1383746528836,1383746528836,1.0,0.0,0.3336363636363636,
43,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
44,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
45,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
46,1383746528836,1383746528836,1.0,0.0,0.3336666666666667,
47,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
48,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
49,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
50,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
51,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
52,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
53,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
54,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
55,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
56,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
57,1383746528836,1383746528836,1.0,0.0,0.3336363636363636,
58,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
59,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
60,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
61,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
62,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
63,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
64,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
65,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
66,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
67,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
68,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
69,1383746528836,1383746528836,1.0,0.0,0.3336363636363636,
70,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
71,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
72,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
73,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
74,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
75,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
76,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
77,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
78,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
79,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
80,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
81,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
82,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
83,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
84,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
85,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
86,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
87,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
88,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
89,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
90,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
91,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
92,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
93,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
94,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
95,1383746528836,1383746528836,1.0,0.0,0.3333333333333333,
96,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
97,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
98,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
99,1383746528836,1383746528836,1.0,0.0,0.33366666666666667,
